id,number,update_date,available_bikes,available_bike_stands,weather
31962,68,1680302211000,1,39,Clouds
31963,74,1680302487000,2,28,Clouds
31964,87,1680302381000,6,32,Clouds
31965,84,1680302024000,19,11,Clouds
31966,90,1680302382000,0,40,Clouds
31967,11,1680302319000,22,8,Clouds
31968,17,1680302418000,7,13,Clouds
31969,45,1680302223000,11,19,Clouds
31970,114,1680302463000,4,36,Clouds
31971,72,1680302103000,14,17,Clouds
31972,63,1680302582000,18,17,Clouds
31973,113,1680302187000,4,36,Clouds
31974,91,1680302535000,23,7,Clouds
31975,99,1680302612000,2,28,Clouds
31976,9,1680302605000,0,24,Clouds
31977,67,1680302452000,13,27,Clouds
31978,116,1680302132000,5,25,Clouds
31979,55,1680302060000,4,30,Clouds
31980,62,1680302586000,14,6,Clouds
31981,5,1680302541000,17,23,Clouds
31982,97,1680302021000,26,14,Clouds
31983,61,1680302307000,4,21,Clouds
31984,77,1680302237000,7,22,Clouds
31985,73,1680302022000,15,15,Clouds
31986,4,1680302581000,13,7,Clouds
31987,49,1680302195000,13,27,Clouds
31988,19,1680302387000,2,28,Clouds
31989,7,1680302400000,16,13,Clouds
31990,60,1680302386000,26,4,Clouds
31991,102,1680302441000,14,26,Clouds
31992,38,1680302103000,31,9,Clouds
31993,53,1680302062000,11,29,Clouds
31994,58,1680302353000,17,23,Clouds
31995,66,1680302359000,3,37,Clouds
31996,104,1680302139000,11,29,Clouds
31997,101,1680302513000,13,17,Clouds
31998,115,1680302137000,21,9,Clouds
31999,47,1680302162000,2,38,Clouds
32000,117,1680302225000,0,40,Clouds
32001,8,1680302442000,13,17,Clouds
32002,27,1680302225000,15,5,Clouds
32003,16,1680302252000,12,8,Clouds
32004,96,1680302526000,4,26,Clouds
32005,82,1680302417000,7,1,Clouds
32006,76,1680302477000,10,28,Clouds
32007,71,1680302173000,2,38,Clouds
32008,79,1680302184000,4,23,Clouds
32009,69,1680302388000,6,34,Clouds
32010,25,1680302067000,7,23,Clouds
32011,51,1680302340000,11,29,Clouds
32012,37,1680302389000,3,27,Clouds
32013,59,1680302155000,8,12,Clouds
32014,95,1680302322000,23,17,Clouds
32015,94,1680302497000,5,35,Clouds
32016,105,1680302050000,20,16,Clouds
32017,36,1680302223000,3,37,Clouds
32018,93,1680302527000,35,5,Clouds
32019,22,1680302352000,3,16,Clouds
32020,50,1680302548000,10,30,Clouds
32021,110,1680302205000,11,29,Clouds
32022,12,1680302534000,19,1,Clouds
32023,34,1680302517000,28,2,Clouds
32024,78,1680302082000,4,36,Clouds
32025,2,1680302104000,9,11,Clouds
32026,75,1680302335000,9,31,Clouds
32027,111,1680302617000,5,35,Clouds
32028,26,1680302096000,6,14,Clouds
32029,65,1680302371000,15,25,Clouds
32030,15,1680302033000,2,11,Clouds
32031,86,1680302475000,24,14,Clouds
32032,35,1680302355000,29,0,Clouds
32033,10,1680302593000,13,3,Clouds
32034,100,1680302418000,24,1,Clouds
32035,24,1680302461000,2,18,Clouds
32036,64,1680302085000,12,28,Clouds
32037,109,1680302154000,12,17,Clouds
32038,85,1680302328000,22,13,Clouds
32039,107,1680302446000,19,21,Clouds
32040,33,1680302442000,9,14,Clouds
32041,44,1680302366000,19,11,Clouds
32042,89,1680302513000,7,33,Clouds
32043,57,1680302232000,6,17,Clouds
32044,80,1680302326000,13,27,Clouds
32045,41,1680302382000,9,11,Clouds
32046,3,1680302380000,6,14,Clouds
32047,40,1680302021000,0,21,Clouds
32048,29,1680302403000,13,16,Clouds
32049,103,1680302158000,0,40,Clouds
32050,28,1680302406000,22,8,Clouds
32051,39,1680302427000,4,16,Clouds
32052,83,1680302472000,20,20,Clouds
32053,92,1680302601000,39,1,Clouds
32054,21,1680302596000,2,28,Clouds
32055,88,1680302579000,8,22,Clouds
32056,42,1680303172000,29,1,Clouds
32057,30,1680303144000,6,14,Clouds
32058,54,1680303155000,8,25,Clouds
32059,108,1680303108000,10,25,Clouds
32060,20,1680302712000,3,27,Clouds
32061,56,1680303149000,4,36,Clouds
32062,6,1680303114000,7,13,Clouds
32063,18,1680302922000,13,17,Clouds
32064,32,1680303169000,14,16,Clouds
32065,52,1680302975000,22,10,Clouds
32066,48,1680303087000,13,27,Clouds
32067,13,1680302631000,7,23,Clouds
32068,43,1680303005000,15,15,Clouds
32069,31,1680303139000,9,11,Clouds
32070,98,1680303146000,9,31,Clouds
32071,14,1680303077000,24,6,Clouds
32072,1,1680302640000,8,23,Clouds
32073,23,1680302695000,16,14,Clouds
32074,106,1680302638000,19,21,Clouds
32075,112,1680303206000,18,12,Clouds
32076,68,1680302817000,1,39,Clouds
32077,74,1680302819000,4,26,Clouds
32078,87,1680302987000,6,32,Clouds
32079,84,1680302630000,19,11,Clouds
32080,90,1680302988000,0,40,Clouds
32081,11,1680302924000,22,8,Clouds
32082,17,1680303023000,7,13,Clouds
32083,45,1680302856000,8,22,Clouds
32084,114,1680302881000,5,35,Clouds
32085,72,1680303182000,15,16,Clouds
32086,63,1680303188000,18,17,Clouds
32087,113,1680302792000,4,36,Clouds
32088,91,1680303008000,22,8,Clouds
32089,99,1680303218000,2,28,Clouds
32090,9,1680303210000,0,24,Clouds
32091,67,1680303057000,13,27,Clouds
32092,116,1680302738000,5,25,Clouds
32093,55,1680302666000,4,30,Clouds
32094,62,1680303192000,14,6,Clouds
32095,5,1680302832000,16,24,Clouds
32096,97,1680302627000,26,14,Clouds
32097,61,1680302913000,4,21,Clouds
32098,77,1680303206000,8,21,Clouds
32099,73,1680302627000,15,15,Clouds
32100,4,1680302678000,12,8,Clouds
32101,49,1680302801000,13,27,Clouds
32102,19,1680303199000,3,27,Clouds
32103,7,1680303006000,16,13,Clouds
32104,60,1680302992000,26,4,Clouds
32105,102,1680303047000,14,26,Clouds
32106,38,1680302852000,31,9,Clouds
32107,53,1680302668000,11,29,Clouds
32108,58,1680302957000,17,23,Clouds
32109,66,1680302965000,3,37,Clouds
32110,104,1680302744000,11,29,Clouds
32111,101,1680302905000,14,16,Clouds
32112,115,1680303091000,21,9,Clouds
32113,47,1680302768000,2,38,Clouds
32114,117,1680302831000,0,40,Clouds
32115,8,1680302968000,13,17,Clouds
32116,27,1680302937000,14,6,Clouds
32117,16,1680302858000,12,8,Clouds
32118,96,1680302934000,5,25,Clouds
32119,82,1680303022000,7,1,Clouds
32120,76,1680303082000,10,28,Clouds
32121,71,1680302779000,2,38,Clouds
32122,79,1680302790000,4,23,Clouds
32123,69,1680302971000,4,36,Clouds
32124,25,1680302673000,7,23,Clouds
32125,51,1680302945000,11,29,Clouds
32126,37,1680302994000,3,27,Clouds
32127,59,1680302761000,8,12,Clouds
32128,95,1680302928000,23,17,Clouds
32129,94,1680303103000,5,35,Clouds
32130,105,1680302655000,20,16,Clouds
32131,36,1680303135000,1,39,Clouds
32132,93,1680303133000,35,5,Clouds
32133,22,1680302958000,3,16,Clouds
32134,50,1680303154000,10,30,Clouds
32135,110,1680302810000,11,29,Clouds
32136,12,1680303139000,19,1,Clouds
32137,34,1680303122000,28,2,Clouds
32138,78,1680302687000,4,36,Clouds
32139,2,1680302710000,9,11,Clouds
32140,75,1680302941000,9,31,Clouds
32141,111,1680303223000,5,35,Clouds
32142,26,1680302702000,6,14,Clouds
32143,65,1680302977000,15,25,Clouds
32144,15,1680302638000,2,11,Clouds
32145,86,1680303049000,25,13,Clouds
32146,35,1680302961000,29,0,Clouds
32147,10,1680303038000,11,5,Clouds
32148,100,1680303023000,24,1,Clouds
32149,24,1680303067000,2,18,Clouds
32150,64,1680302691000,12,28,Clouds
32151,109,1680302760000,12,17,Clouds
32152,85,1680302934000,22,13,Clouds
32153,107,1680303052000,19,21,Clouds
32154,33,1680303048000,9,14,Clouds
32155,44,1680302971000,19,11,Clouds
32156,89,1680303082000,8,32,Clouds
32157,57,1680302838000,6,17,Clouds
32158,80,1680302932000,13,27,Clouds
32159,41,1680302988000,9,11,Clouds
32160,3,1680302985000,6,14,Clouds
32161,40,1680302627000,0,21,Clouds
32162,29,1680303127000,10,19,Clouds
32163,103,1680302764000,0,40,Clouds
32164,28,1680303011000,22,8,Clouds
32165,39,1680303033000,4,16,Clouds
32166,83,1680303076000,20,20,Clouds
32167,92,1680303206000,39,1,Clouds
32168,21,1680302929000,1,29,Clouds
32169,88,1680303184000,8,22,Clouds
32170,42,1680303280000,28,2,Rain
32171,30,1680303750000,6,14,Rain
32172,54,1680303533000,13,20,Rain
32173,108,1680303341000,9,26,Rain
32174,20,1680303317000,3,27,Rain
32175,56,1680303754000,4,36,Rain
32176,6,1680303719000,7,13,Rain
32177,18,1680303528000,13,17,Rain
32178,32,1680303775000,14,16,Rain
32179,52,1680303580000,22,10,Rain
32180,48,1680303692000,13,27,Rain
32181,13,1680303235000,7,23,Rain
32182,43,1680303611000,15,15,Rain
32183,31,1680303745000,9,11,Rain
32184,98,1680303751000,9,31,Rain
32185,14,1680303802000,24,6,Rain
32186,1,1680303245000,8,23,Rain
32187,23,1680303545000,17,13,Rain
32188,106,1680303244000,19,21,Rain
32189,112,1680303813000,18,12,Rain
32190,68,1680303517000,0,40,Rain
32191,74,1680303309000,5,25,Rain
32192,87,1680303322000,7,31,Rain
32193,84,1680303235000,19,11,Rain
32194,90,1680303594000,0,40,Rain
32195,11,1680303530000,22,8,Rain
32196,17,1680303629000,7,13,Rain
32197,45,1680303462000,8,22,Rain
32198,114,1680303486000,5,35,Rain
32199,72,1680303787000,15,16,Rain
32200,63,1680303793000,18,17,Rain
32201,113,1680303398000,4,36,Rain
32202,91,1680303647000,22,8,Rain
32203,99,1680303218000,2,28,Rain
32204,9,1680303765000,2,22,Rain
32205,67,1680303227000,12,28,Rain
32206,116,1680303343000,5,25,Rain
32207,55,1680303271000,4,30,Rain
32208,62,1680303798000,14,6,Rain
32209,5,1680303438000,16,24,Rain
32210,97,1680303232000,26,14,Rain
32211,61,1680303233000,5,20,Rain
32212,77,1680303641000,9,20,Rain
32213,73,1680303232000,15,15,Rain
32214,4,1680303283000,12,8,Rain
32215,49,1680303704000,14,26,Rain
32216,19,1680303246000,2,28,Rain
32217,7,1680303612000,16,13,Rain
32218,60,1680303598000,26,4,Rain
32219,102,1680303652000,14,26,Rain
32220,38,1680303458000,31,9,Rain
32221,53,1680303273000,11,29,Rain
32222,58,1680303562000,17,23,Rain
32223,66,1680303570000,3,37,Rain
32224,104,1680303349000,11,29,Rain
32225,101,1680303510000,14,16,Rain
32226,115,1680303340000,21,9,Rain
32227,47,1680303373000,2,38,Rain
32228,117,1680303437000,0,40,Rain
32229,8,1680303574000,13,17,Rain
32230,27,1680303542000,14,6,Rain
32231,16,1680303463000,12,8,Rain
32232,96,1680303229000,5,25,Rain
32233,82,1680303628000,7,1,Rain
32234,76,1680303688000,10,28,Rain
32235,71,1680303384000,3,37,Rain
32236,79,1680303395000,4,23,Rain
32237,69,1680303648000,5,35,Rain
32238,25,1680303279000,7,23,Rain
32239,51,1680303551000,11,29,Rain
32240,37,1680303600000,3,27,Rain
32241,59,1680303365000,8,12,Rain
32242,95,1680303534000,23,17,Rain
32243,94,1680303708000,5,35,Rain
32244,105,1680303768000,20,16,Rain
32245,36,1680303740000,1,39,Rain
32246,93,1680303738000,35,5,Rain
32247,22,1680303250000,1,18,Rain
32248,50,1680303760000,10,30,Rain
32249,110,1680303416000,11,29,Rain
32250,12,1680303745000,19,1,Rain
32251,34,1680303728000,28,2,Rain
32252,78,1680303293000,4,36,Rain
32253,2,1680303488000,10,10,Rain
32254,75,1680303546000,9,31,Rain
32255,111,1680303223000,5,35,Rain
32256,26,1680303307000,6,14,Rain
32257,65,1680303583000,15,25,Rain
32258,15,1680303244000,2,11,Rain
32259,86,1680303655000,25,13,Rain
32260,35,1680303566000,29,0,Rain
32261,10,1680303232000,12,4,Rain
32262,100,1680303628000,24,1,Rain
32263,24,1680303804000,3,17,Rain
32264,64,1680303297000,12,28,Rain
32265,109,1680303366000,12,17,Rain
32266,85,1680303539000,22,13,Rain
32267,107,1680303657000,19,21,Rain
32268,33,1680303393000,9,14,Rain
32269,44,1680303577000,19,11,Rain
32270,89,1680303687000,8,32,Rain
32271,57,1680303418000,5,18,Rain
32272,80,1680303537000,13,27,Rain
32273,41,1680303594000,9,11,Rain
32274,3,1680303449000,7,13,Rain
32275,40,1680303233000,0,21,Rain
32276,29,1680303543000,9,20,Rain
32277,103,1680303369000,0,40,Rain
32278,28,1680303617000,22,8,Rain
32279,39,1680303639000,4,16,Rain
32280,83,1680303681000,20,20,Rain
32281,92,1680303416000,40,0,Rain
32282,21,1680303535000,1,29,Rain
32283,88,1680303791000,8,22,Rain
32284,42,1680303943000,28,2,Rain
32285,30,1680304263000,5,15,Rain
32286,54,1680303850000,12,21,Rain
32287,108,1680303947000,9,26,Rain
32288,20,1680303922000,3,27,Rain
32289,56,1680304360000,4,36,Rain
32290,6,1680304325000,7,13,Rain
32291,18,1680304134000,13,17,Rain
32292,32,1680304380000,14,16,Rain
32293,52,1680304127000,21,11,Rain
32294,48,1680304298000,13,27,Rain
32295,13,1680303840000,7,23,Rain
32296,43,1680303938000,16,14,Rain
32297,31,1680304351000,9,11,Rain
32298,98,1680304357000,9,31,Rain
32299,14,1680304407000,24,6,Rain
32300,1,1680303850000,8,23,Rain
32301,23,1680304091000,16,14,Rain
32302,106,1680304201000,18,22,Rain
32303,112,1680304418000,18,12,Rain
32304,68,1680304123000,0,40,Rain
32305,74,1680303915000,5,25,Rain
32306,87,1680303928000,7,31,Rain
32307,84,1680303841000,19,11,Rain
32308,90,1680304200000,0,40,Rain
32309,11,1680304136000,22,8,Rain
32310,17,1680304234000,7,13,Rain
32311,45,1680304067000,8,22,Rain
32312,114,1680304091000,5,35,Rain
32313,72,1680304392000,15,16,Rain
32314,63,1680304365000,17,18,Rain
32315,113,1680304003000,4,36,Rain
32316,91,1680304253000,22,8,Rain
32317,99,1680303823000,2,28,Rain
32318,9,1680304371000,2,22,Rain
32319,67,1680303841000,13,27,Rain
32320,116,1680303949000,5,25,Rain
32321,55,1680303877000,4,30,Rain
32322,62,1680304403000,14,6,Rain
32323,5,1680304372000,10,30,Rain
32324,97,1680303838000,26,14,Rain
32325,61,1680304285000,4,21,Rain
32326,77,1680304245000,9,20,Rain
32327,73,1680303838000,15,15,Rain
32328,4,1680304015000,11,9,Rain
32329,49,1680304042000,13,27,Rain
32330,19,1680303851000,2,28,Rain
32331,7,1680304217000,16,13,Rain
32332,60,1680304077000,27,3,Rain
32333,102,1680304258000,14,26,Rain
32334,38,1680304365000,31,9,Rain
32335,53,1680303879000,11,29,Rain
32336,58,1680304093000,16,24,Rain
32337,66,1680304027000,2,38,Rain
32338,104,1680303953000,11,29,Rain
32339,101,1680304141000,15,15,Rain
32340,115,1680304365000,24,6,Rain
32341,47,1680303979000,2,38,Rain
32342,117,1680304042000,0,40,Rain
32343,8,1680304083000,12,18,Rain
32344,27,1680303863000,13,7,Rain
32345,16,1680304069000,12,8,Rain
32346,96,1680303834000,5,25,Rain
32347,82,1680304234000,7,1,Rain
32348,76,1680304294000,10,28,Rain
32349,71,1680303990000,3,37,Rain
32350,79,1680304001000,4,23,Rain
32351,69,1680304252000,5,35,Rain
32352,25,1680303885000,7,23,Rain
32353,51,1680304157000,11,29,Rain
32354,37,1680304206000,3,27,Rain
32355,59,1680303970000,8,12,Rain
32356,95,1680304140000,23,17,Rain
32357,94,1680304314000,5,35,Rain
32358,105,1680304374000,20,16,Rain
32359,36,1680304346000,1,39,Rain
32360,93,1680303946000,35,5,Rain
32361,22,1680303856000,1,18,Rain
32362,50,1680304366000,10,30,Rain
32363,110,1680304022000,11,29,Rain
32364,12,1680304351000,19,1,Rain
32365,34,1680304015000,29,1,Rain
32366,78,1680303898000,4,36,Rain
32367,2,1680304037000,11,9,Rain
32368,75,1680304150000,9,31,Rain
32369,111,1680303828000,5,35,Rain
32370,26,1680303913000,6,14,Rain
32371,65,1680304188000,15,25,Rain
32372,15,1680303849000,2,11,Rain
32373,86,1680304348000,25,13,Rain
32374,35,1680303566000,29,0,Rain
32375,10,1680303837000,12,4,Rain
32376,100,1680304233000,24,1,Rain
32377,24,1680304409000,3,17,Rain
32378,64,1680303902000,12,28,Rain
32379,109,1680303972000,12,17,Rain
32380,85,1680304145000,22,13,Rain
32381,107,1680304263000,19,21,Rain
32382,33,1680303998000,9,14,Rain
32383,44,1680304182000,19,11,Rain
32384,89,1680304293000,8,32,Rain
32385,57,1680304200000,6,17,Rain
32386,80,1680304143000,13,27,Rain
32387,41,1680304199000,9,11,Rain
32388,3,1680304132000,6,14,Rain
32389,40,1680303838000,0,21,Rain
32390,29,1680304200000,9,20,Rain
32391,103,1680303975000,0,40,Rain
32392,28,1680304223000,22,8,Rain
32393,39,1680304303000,5,15,Rain
32394,83,1680303836000,21,19,Rain
32395,92,1680304099000,40,0,Rain
32396,21,1680304141000,1,29,Rain
32397,88,1680304396000,8,22,Rain
32398,42,1680304549000,28,2,Rain
32399,30,1680304868000,5,15,Rain
32400,54,1680304455000,12,21,Rain
32401,108,1680304553000,9,26,Rain
32402,20,1680304528000,3,27,Rain
32403,56,1680304880000,3,37,Rain
32404,6,1680304931000,7,13,Rain
32405,18,1680305021000,14,16,Rain
32406,32,1680304986000,14,16,Rain
32407,52,1680304731000,20,12,Rain
32408,48,1680304903000,13,27,Rain
32409,13,1680304445000,7,23,Rain
32410,43,1680304543000,16,14,Rain
32411,31,1680304956000,9,11,Rain
32412,98,1680304962000,9,31,Rain
32413,14,1680304805000,25,5,Rain
32414,1,1680304454000,8,23,Rain
32415,23,1680304696000,16,14,Rain
32416,106,1680304806000,18,22,Rain
32417,112,1680304493000,19,11,Rain
32418,68,1680304728000,0,40,Rain
32419,74,1680304520000,5,25,Rain
32420,87,1680304533000,7,31,Rain
32421,84,1680304447000,19,11,Rain
32422,90,1680304806000,0,40,Rain
32423,11,1680304742000,22,8,Rain
32424,17,1680304840000,7,13,Rain
32425,45,1680304672000,8,22,Rain
32426,114,1680304696000,5,35,Rain
32427,72,1680304996000,15,16,Rain
32428,63,1680304540000,16,19,Rain
32429,113,1680304609000,4,36,Rain
32430,91,1680304927000,25,5,Rain
32431,99,1680304428000,2,28,Rain
32432,9,1680304977000,2,22,Rain
32433,67,1680304446000,13,27,Rain
32434,116,1680304721000,4,26,Rain
32435,55,1680304483000,4,30,Rain
32436,62,1680305009000,14,6,Rain
32437,5,1680304978000,10,30,Rain
32438,97,1680304443000,26,14,Rain
32439,61,1680304891000,4,21,Rain
32440,77,1680304850000,9,20,Rain
32441,73,1680304669000,15,15,Rain
32442,4,1680304941000,10,10,Rain
32443,49,1680304714000,14,26,Rain
32444,19,1680304457000,2,28,Rain
32445,7,1680304823000,16,13,Rain
32446,60,1680304546000,28,2,Rain
32447,102,1680304864000,14,26,Rain
32448,38,1680304970000,31,9,Rain
32449,53,1680304484000,11,29,Rain
32450,58,1680304698000,16,24,Rain
32451,66,1680304633000,2,38,Rain
32452,104,1680304558000,11,29,Rain
32453,101,1680304547000,17,13,Rain
32454,115,1680304971000,24,6,Rain
32455,47,1680304585000,2,38,Rain
32456,117,1680304648000,0,40,Rain
32457,8,1680304689000,12,18,Rain
32458,27,1680304469000,13,7,Rain
32459,16,1680304675000,12,8,Rain
32460,96,1680304452000,5,25,Rain
32461,82,1680304840000,7,1,Rain
32462,76,1680304899000,10,28,Rain
32463,71,1680304596000,3,37,Rain
32464,79,1680304606000,4,23,Rain
32465,69,1680304973000,10,30,Rain
32466,25,1680304490000,7,23,Rain
32467,51,1680304906000,10,30,Rain
32468,37,1680304812000,3,27,Rain
32469,59,1680304576000,8,12,Rain
32470,95,1680304745000,23,17,Rain
32471,94,1680304920000,5,35,Rain
32472,105,1680304979000,20,16,Rain
32473,36,1680304471000,0,40,Rain
32474,93,1680304552000,35,5,Rain
32475,22,1680304848000,0,19,Rain
32476,50,1680304485000,11,29,Rain
32477,110,1680304628000,11,29,Rain
32478,12,1680304929000,18,2,Rain
32479,34,1680304621000,29,1,Rain
32480,78,1680304504000,4,36,Rain
32481,2,1680304642000,11,9,Rain
32482,75,1680304755000,9,31,Rain
32483,111,1680304775000,5,35,Rain
32484,26,1680304519000,6,14,Rain
32485,65,1680304793000,15,25,Rain
32486,15,1680304455000,2,11,Rain
32487,86,1680304953000,25,13,Rain
32488,35,1680304591000,29,0,Rain
32489,10,1680304762000,11,5,Rain
32490,100,1680304837000,24,1,Rain
32491,24,1680305015000,3,17,Rain
32492,64,1680304508000,12,28,Rain
32493,109,1680304578000,12,17,Rain
32494,85,1680304751000,22,13,Rain
32495,107,1680304869000,19,21,Rain
32496,33,1680304907000,10,13,Rain
32497,44,1680304964000,20,10,Rain
32498,89,1680304900000,8,32,Rain
32499,57,1680304805000,6,17,Rain
32500,80,1680304749000,13,27,Rain
32501,41,1680304805000,9,11,Rain
32502,3,1680304737000,6,14,Rain
32503,40,1680304444000,0,21,Rain
32504,29,1680304806000,9,20,Rain
32505,103,1680304580000,0,40,Rain
32506,28,1680304829000,22,8,Rain
32507,39,1680304455000,4,16,Rain
32508,83,1680304441000,21,19,Rain
32509,92,1680304704000,40,0,Rain
32510,21,1680304747000,1,29,Rain
32511,88,1680304970000,9,21,Rain
32512,42,1680305589000,29,1,Rain
32513,30,1680305412000,5,15,Rain
32514,54,1680305414000,11,22,Rain
32515,108,1680305416000,9,26,Rain
32516,20,1680305414000,3,27,Rain
32517,56,1680305416000,3,37,Rain
32518,6,1680305413000,6,14,Rain
32519,18,1680305412000,13,17,Rain
32520,32,1680305413000,14,16,Rain
32521,52,1680305415000,20,12,Rain
32522,48,1680305413000,13,27,Rain
32523,13,1680305412000,7,23,Rain
32524,43,1680305413000,16,14,Rain
32525,31,1680305412000,9,11,Rain
32526,98,1680305413000,9,31,Rain
32527,14,1680305414000,24,6,Rain
32528,1,1680305412000,8,23,Rain
32529,23,1680305413000,16,14,Rain
32530,106,1680305410000,18,22,Rain
32531,112,1680305412000,19,11,Rain
32532,68,1680305411000,0,40,Rain
32533,74,1680305412000,5,25,Rain
32534,87,1680305472000,8,30,Rain
32535,84,1680305412000,20,10,Rain
32536,90,1680305414000,0,40,Rain
32537,11,1680305414000,22,8,Rain
32538,17,1680305411000,7,13,Rain
32539,45,1680305416000,7,23,Rain
32540,114,1680305413000,5,35,Rain
32541,72,1680305412000,15,16,Rain
32542,63,1680305414000,16,19,Rain
32543,113,1680305415000,4,36,Rain
32544,91,1680305414000,25,5,Rain
32545,99,1680305412000,2,28,Rain
32546,9,1680305414000,2,22,Rain
32547,67,1680305411000,13,27,Rain
32548,116,1680305414000,4,26,Rain
32549,55,1680305412000,4,30,Rain
32550,62,1680305415000,14,6,Rain
32551,5,1680305623000,10,30,Rain
32552,97,1680305413000,26,14,Rain
32553,61,1680305414000,4,21,Rain
32554,77,1680305414000,9,20,Rain
32555,73,1680305416000,16,14,Rain
32556,4,1680305414000,10,10,Rain
32557,49,1680305413000,13,27,Rain
32558,19,1680305412000,2,28,Rain
32559,7,1680305413000,16,13,Rain
